"chr" "gene" "dom" "subdom" "exon" "gene.dom" "gene.dom.subdom" "envarp" "envarpf" "envarpfr" "emutr" "envarpfc" "x"
"108372" "9" "C9orf117" "-" "-_0" "E6" "C9orf117:-" "C9orf117:-:-_0" 4 3 3 2.093e-06 0 -0.170777994103842
"108373" "9" "C9orf117" "-" "-_0" "E7" "C9orf117:-" "C9orf117:-:-_0" 11 6 6 3.1931e-06 0 0.508033361671221
"108374" "9" "C9orf117" "-" "-_0" "E8" "C9orf117:-" "C9orf117:-:-_0" 6 5 3 3.1998e-06 2 0.0231681075461762
"108375" "9" "C9orf117" "-" "-_0" "E9" "C9orf117:-" "C9orf117:-:-_0" 3 3 3 1.1194e-06 0 -0.267751044928851
"108552" "9" "C9orf89" "-" "-_0" "E2" "C9orf89:-" "C9orf89:-:-_0" 4 1 1 2.433e-06 0 -0.170777994103842
"108553" "9" "C9orf89" "-" "-_0" "E3" "C9orf89:-" "C9orf89:-:-_0" 12 8 8 3.5582e-06 0 0.60500641249623
"108554" "9" "C9orf89" "-" "-_0" "E4" "C9orf89:-" "C9orf89:-:-_0" 3 2 2 1.1065e-06 0 -0.267751044928851
"108555" "9" "C9orf89" "-" "-_0" "E5" "C9orf89:-" "C9orf89:-:-_0" 3 3 3 9.7217e-07 0 -0.267751044928851
"108556" "9" "C9orf89" "-" "-_0" "E6" "C9orf89:-" "C9orf89:-:-_0" 8 6 5 2.4834e-06 1 0.217114209196194
"108606" "9" "CAAP1" "-" "-_0" "E1" "CAAP1:-" "CAAP1:-:-_0" 3 2 2 9.6347e-06 0 -0.267751044928851
"108607" "9" "CAAP1" "-" "-_0" "E2" "CAAP1:-" "CAAP1:-:-_0" 4 1 1 1.9764e-06 0 -0.170777994103842
"108608" "9" "CAAP1" "-" "-_0" "E3" "CAAP1:-" "CAAP1:-:-_0" 3 3 3 7.6952e-07 0 -0.267751044928851
"108609" "9" "CAAP1" "-" "-_0" "E4" "CAAP1:-" "CAAP1:-:-_0" 5 4 4 7.8517e-07 0 -0.0738049432788328
"108610" "9" "CAAP1" "-" "-_0" "E5" "CAAP1:-" "CAAP1:-:-_0" 4 4 3 9.3036e-07 1 -0.170777994103842
"108611" "9" "CAAP1" "-" "-_0" "E6" "CAAP1:-" "CAAP1:-:-_0" 12 9 7 4.397e-06 2 0.60500641249623
"108869" "9" "CCIN" "-" "-_0" "E1" "CCIN:-" "CCIN:-:-_0" 4 2 1 1.4043e-06 1 -0.170777994103842
"108870" "9" "CCIN" "-" "-_1" "E1" "CCIN:-" "CCIN:-:-_1" 1 1 0 3.3225e-07 1 -0.461697146578869
"108871" "9" "CCIN" "-" "-_2" "E1" "CCIN:-" "CCIN:-:-_2" 14 10 7 4.4714e-06 3 0.798952514146248
"108872" "9" "CCIN" "-" "-_3" "E1" "CCIN:-" "CCIN:-:-_3" 26 12 11 9.6012e-06 1 1.96262912404636
"108873" "9" "CCIN" "128874" "128874_0" "E1" "CCIN:128874" "CCIN:128874:128874_0" 9 7 7 1.914e-06 0 0.314087260021203
"108874" "9" "CCIN" "197585" "197585_0" "E1" "CCIN:197585" "CCIN:197585:197585_0" 17 9 8 4.9586e-06 1 1.08987166662128
"108875" "9" "CCIN" "197943" "197943_0" "E1" "CCIN:197943" "CCIN:197943:197943_0" 13 10 10 5.3124e-06 0 0.701979463321239
"109053" "9" "CER1" "-" "-_0" "E2" "CER1:-" "CER1:-:-_0" 4 1 0 1.0413e-06 1 -0.170777994103842
"109054" "9" "CER1" "-" "-_1" "E1" "CER1:-" "CER1:-:-_1" 23 14 12 6.2759e-06 2 1.67170997157133
"109055" "9" "CER1" "214482" "214482_0" "E1" "CER1:214482" "CER1:214482:214482_0" 1 1 1 1.9303e-07 0 -0.461697146578869
"109056" "9" "CER1" "214482" "214482_0" "E2" "CER1:214482" "CER1:214482:214482_0" 18 10 9 3.3199e-06 1 1.18684471744628
"109115" "9" "CLTA" "-" "-_0" "E2" "CLTA:-" "CLTA:-:-_0" 1 0 0 4.1773e-07 0 -0.461697146578869
"109116" "9" "CLTA" "-" "-_0" "E3" "CLTA:-" "CLTA:-:-_0" 5 4 4 1.7269e-06 0 -0.0738049432788328
"109117" "9" "CLTA" "-" "-_0" "E4" "CLTA:-" "CLTA:-:-_0" 4 2 2 1.4298e-06 0 -0.170777994103842
"109118" "9" "CLTA" "-" "-_0" "E5" "CLTA:-" "CLTA:-:-_0" 1 1 1 9.4831e-07 0 -0.461697146578869
"109119" "9" "CLTA" "-" "-_0" "E6" "CLTA:-" "CLTA:-:-_0" 1 1 1 3.8458e-07 0 -0.461697146578869
"109120" "9" "CLTA" "-" "-_0" "E7" "CLTA:-" "CLTA:-:-_0" 7 6 5 3.0889e-06 1 0.120141158371185
"109735" "9" "DENND1A" "-" "-_0" "E15" "DENND1A:-" "DENND1A:-:-_0" 3 2 2 1.4063e-06 0 -0.267751044928851
"109736" "9" "DENND1A" "-" "-_0" "E16" "DENND1A:-" "DENND1A:-:-_0" 1 1 1 6.2238e-07 0 -0.461697146578869
"109737" "9" "DENND1A" "-" "-_0" "E17" "DENND1A:-" "DENND1A:-:-_0" 1 0 0 9.5811e-07 0 -0.461697146578869
"109738" "9" "DENND1A" "-" "-_0" "E18" "DENND1A:-" "DENND1A:-:-_0" 2 0 0 7.0737e-07 0 -0.36472409575386
"109739" "9" "DENND1A" "-" "-_0" "E19" "DENND1A:-" "DENND1A:-:-_0" 7 4 4 2.4616e-06 0 0.120141158371185
"109740" "9" "DENND1A" "-" "-_0" "E20" "DENND1A:-" "DENND1A:-:-_0" 5 5 4 2.0328e-06 1 -0.0738049432788328
"109741" "9" "DENND1A" "-" "-_0" "E21" "DENND1A:-" "DENND1A:-:-_0" 16 9 9 5.0551e-06 0 0.992898615796266
"109742" "9" "DENND1A" "-" "-_0" "E22" "DENND1A:-" "DENND1A:-:-_0" 47 23 20 2.2217e-05 3 3.99906319137155
"109743" "9" "DENND1A" "-" "-_1" "E12" "DENND1A:-" "DENND1A:-:-_1" 3 2 2 1.07e-06 0 -0.267751044928851
"109744" "9" "DENND1A" "-" "-_1" "E13" "DENND1A:-" "DENND1A:-:-_1" 2 1 1 4.3609e-07 0 -0.36472409575386
"109745" "9" "DENND1A" "-" "-_2" "E5" "DENND1A:-" "DENND1A:-:-_2" 1 1 1 2.445e-07 0 -0.461697146578869
"109747" "9" "DENND1A" "-" "-_3" "E2" "DENND1A:-" "DENND1A:-:-_3" 1 1 1 6.9616e-08 0 -0.461697146578869
"109748" "9" "DENND1A" "129037" "129037_0" "E13" "DENND1A:129037" "DENND1A:129037:129037_0" 3 0 0 1.8763e-06 0 -0.267751044928851
"109749" "9" "DENND1A" "129037" "129037_0" "E14" "DENND1A:129037" "DENND1A:129037:129037_0" 9 5 5 1.9734e-06 0 0.314087260021203
"109750" "9" "DENND1A" "129037" "129037_0" "E15" "DENND1A:129037" "DENND1A:129037:129037_0" 2 1 1 3.0732e-07 0 -0.36472409575386
"109751" "9" "DENND1A" "214823" "214823_0" "E10" "DENND1A:214823" "DENND1A:214823:214823_0" 1 0 0 2.4513e-06 0 -0.461697146578869
"109752" "9" "DENND1A" "214823" "214823_0" "E11" "DENND1A:214823" "DENND1A:214823:214823_0" 2 2 2 4.9576e-07 0 -0.36472409575386
"109753" "9" "DENND1A" "214823" "214823_0" "E12" "DENND1A:214823" "DENND1A:214823:214823_0" 1 1 1 7.7456e-07 0 -0.461697146578869
"109754" "9" "DENND1A" "214823" "214823_0" "E5" "DENND1A:214823" "DENND1A:214823:214823_0" 1 0 0 1.9156e-07 0 -0.461697146578869
"109756" "9" "DENND1A" "214823" "214823_0" "E7" "DENND1A:214823" "DENND1A:214823:214823_0" 1 1 1 1.0079e-06 0 -0.461697146578869
"109757" "9" "DENND1A" "214823" "214823_0" "E8" "DENND1A:214823" "DENND1A:214823:214823_0" 1 1 1 5.6847e-07 0 -0.461697146578869
"109758" "9" "DENND1A" "214823" "214823_0" "E9" "DENND1A:214823" "DENND1A:214823:214823_0" 5 2 2 1.9453e-06 0 -0.0738049432788328
"109760" "9" "DENND1A" "214824" "214824_0" "E3" "DENND1A:214824" "DENND1A:214824:214824_0" 2 0 0 6.426e-07 0 -0.36472409575386
"109761" "9" "DENND1A" "214824" "214824_0" "E4" "DENND1A:214824" "DENND1A:214824:214824_0" 1 1 1 4.9513e-07 0 -0.461697146578869
"109762" "9" "DENND1A" "214824" "214824_0" "E5" "DENND1A:214824" "DENND1A:214824:214824_0" 2 0 0 1.4455e-06 0 -0.36472409575386
"110171" "9" "EQTN" "-" "-_0" "E1" "EQTN:-" "EQTN:-:-_0" 1 1 1 7.2215e-07 0 -0.461697146578869
"110172" "9" "EQTN" "-" "-_0" "E2" "EQTN:-" "EQTN:-:-_0" 3 2 2 1.2895e-06 0 -0.267751044928851
"110173" "9" "EQTN" "-" "-_0" "E3" "EQTN:-" "EQTN:-:-_0" 4 3 3 1.065e-06 0 -0.170777994103842
"110174" "9" "EQTN" "-" "-_0" "E4" "EQTN:-" "EQTN:-:-_0" 4 3 1 1.0267e-06 2 -0.170777994103842
"110175" "9" "EQTN" "-" "-_0" "E5" "EQTN:-" "EQTN:-:-_0" 2 2 2 6.8753e-07 0 -0.36472409575386
"110176" "9" "EQTN" "-" "-_0" "E6" "EQTN:-" "EQTN:-:-_0" 2 1 1 6.3295e-07 0 -0.36472409575386
"110177" "9" "EQTN" "-" "-_0" "E7" "EQTN:-" "EQTN:-:-_0" 8 6 6 1.7563e-06 0 0.217114209196194
"110178" "9" "EQTN" "-" "-_0" "E8" "EQTN:-" "EQTN:-:-_0" 11 8 7 3.4908e-06 1 0.508033361671221
"110217" "9" "ERP44" "-" "-_0" "E12" "ERP44:-" "ERP44:-:-_0" 1 0 0 1.1903e-06 0 -0.461697146578869
"110221" "9" "ERP44" "-" "-_3" "E2" "ERP44:-" "ERP44:-:-_3" 1 1 1 2.7208e-07 0 -0.461697146578869
"110222" "9" "ERP44" "239294" "239294_0" "E2" "ERP44:239294" "ERP44:239294:239294_0" 1 1 1 4.4508e-07 0 -0.461697146578869
"110223" "9" "ERP44" "239294" "239294_0" "E3" "ERP44:239294" "ERP44:239294:239294_0" 1 1 1 4.0423e-07 0 -0.461697146578869
"110224" "9" "ERP44" "239294" "239294_0" "E4" "ERP44:239294" "ERP44:239294:239294_0" 1 1 1 1.4822e-06 0 -0.461697146578869
"110225" "9" "ERP44" "239294" "239294_0" "E5" "ERP44:239294" "ERP44:239294:239294_0" 1 1 1 1.6382e-06 0 -0.461697146578869
"110226" "9" "ERP44" "239368" "239368_0" "E5" "ERP44:239368" "ERP44:239368:239368_0" 1 1 1 5.6957e-07 0 -0.461697146578869
"110227" "9" "ERP44" "239368" "239368_0" "E6" "ERP44:239368" "ERP44:239368:239368_0" 6 4 4 1.8233e-06 0 0.0231681075461762
"110228" "9" "ERP44" "239368" "239368_0" "E7" "ERP44:239368" "ERP44:239368:239368_0" 3 2 2 9.6278e-07 0 -0.267751044928851
"110229" "9" "ERP44" "239368" "239368_0" "E8" "ERP44:239368" "ERP44:239368:239368_0" 2 2 1 7.8751e-07 1 -0.36472409575386
"110230" "9" "ERP44" "239370" "239370_0" "E10" "ERP44:239370" "ERP44:239370:239370_0" 2 2 2 1.8104e-06 0 -0.36472409575386
"110231" "9" "ERP44" "239370" "239370_0" "E11" "ERP44:239370" "ERP44:239370:239370_0" 1 1 1 6.3963e-07 0 -0.461697146578869
"110232" "9" "ERP44" "239370" "239370_0" "E8" "ERP44:239370" "ERP44:239370:239370_0" 1 1 1 4.5675e-07 0 -0.461697146578869
"110233" "9" "ERP44" "239370" "239370_0" "E9" "ERP44:239370" "ERP44:239370:239370_0" 1 0 0 1.2243e-06 0 -0.461697146578869
"110427" "9" "FANCG" "-" "-_0" "E1" "FANCG:-" "FANCG:-:-_0" 1 1 0 1.6001e-06 1 -0.461697146578869
"110428" "9" "FANCG" "-" "-_0" "E10" "FANCG:-" "FANCG:-:-_0" 6 4 4 3.6387e-06 0 0.0231681075461762
"110429" "9" "FANCG" "-" "-_0" "E11" "FANCG:-" "FANCG:-:-_0" 2 2 2 7.9994e-07 0 -0.36472409575386
"110430" "9" "FANCG" "-" "-_0" "E12" "FANCG:-" "FANCG:-:-_0" 7 5 4 2.543e-06 1 0.120141158371185
"110431" "9" "FANCG" "-" "-_0" "E13" "FANCG:-" "FANCG:-:-_0" 3 1 1 1.5997e-06 0 -0.267751044928851
"110432" "9" "FANCG" "-" "-_0" "E14" "FANCG:-" "FANCG:-:-_0" 4 4 4 1.8375e-06 0 -0.170777994103842
"110433" "9" "FANCG" "-" "-_0" "E2" "FANCG:-" "FANCG:-:-_0" 1 1 1 1.281e-06 0 -0.461697146578869
"110434" "9" "FANCG" "-" "-_0" "E3" "FANCG:-" "FANCG:-:-_0" 2 1 1 1.5418e-06 0 -0.36472409575386
"110435" "9" "FANCG" "-" "-_0" "E4" "FANCG:-" "FANCG:-:-_0" 3 3 3 2.9226e-06 0 -0.267751044928851
"110436" "9" "FANCG" "-" "-_0" "E5" "FANCG:-" "FANCG:-:-_0" 3 2 1 1.5785e-06 1 -0.267751044928851
"110437" "9" "FANCG" "-" "-_0" "E6" "FANCG:-" "FANCG:-:-_0" 5 3 2 2.0107e-06 1 -0.0738049432788328
"110438" "9" "FANCG" "-" "-_0" "E7" "FANCG:-" "FANCG:-:-_0" 4 4 3 1.5044e-06 1 -0.170777994103842
"110439" "9" "FANCG" "-" "-_0" "E8" "FANCG:-" "FANCG:-:-_0" 7 4 3 2.0096e-06 1 0.120141158371185
"110440" "9" "FANCG" "-" "-_0" "E9" "FANCG:-" "FANCG:-:-_0" 2 1 0 1.0698e-06 1 -0.36472409575386
"110579" "9" "FKTN" "-" "-_0" "E1" "FKTN:-" "FKTN:-:-_0" 7 4 4 1.4555e-06 0 0.120141158371185
"110580" "9" "FKTN" "-" "-_0" "E2" "FKTN:-" "FKTN:-:-_0" 1 1 1 7.592e-07 0 -0.461697146578869
"110581" "9" "FKTN" "-" "-_0" "E3" "FKTN:-" "FKTN:-:-_0" 10 6 4 2.2226e-06 2 0.411060310846212
"110582" "9" "FKTN" "-" "-_0" "E4" "FKTN:-" "FKTN:-:-_0" 9 7 5 4.0633e-06 2 0.314087260021203
"110583" "9" "FKTN" "-" "-_0" "E5" "FKTN:-" "FKTN:-:-_0" 4 3 2 1.4762e-06 1 -0.170777994103842
"110584" "9" "FKTN" "-" "-_0" "E6" "FKTN:-" "FKTN:-:-_0" 3 3 3 1.6355e-06 0 -0.267751044928851
"110585" "9" "FKTN" "-" "-_0" "E7" "FKTN:-" "FKTN:-:-_0" 3 1 1 1.6967e-06 0 -0.267751044928851
"110586" "9" "FKTN" "-" "-_0" "E8" "FKTN:-" "FKTN:-:-_0" 5 5 5 1.2361e-06 0 -0.0738049432788328
"110587" "9" "FKTN" "-" "-_0" "E9" "FKTN:-" "FKTN:-:-_0" 16 12 10 2.966e-06 2 0.992898615796266
"110770" "9" "FRRS1L" "-" "-_0" "E5" "FRRS1L:-" "FRRS1L:-:-_0" 1 0 0 1.2687e-06 0 -0.461697146578869
"110773" "9" "FRRS1L" "187686" "187686_0" "E2" "FRRS1L:187686" "FRRS1L:187686:187686_0" 2 1 1 6.0402e-07 0 -0.36472409575386
"110774" "9" "FRRS1L" "187686" "187686_0" "E3" "FRRS1L:187686" "FRRS1L:187686:187686_0" 6 4 4 1.6377e-06 0 0.0231681075461762
"110775" "9" "FRRS1L" "187686" "187686_0" "E4" "FRRS1L:187686" "FRRS1L:187686:187686_0" 10 7 7 3.5407e-06 0 0.411060310846212
"110776" "9" "FRRS1L" "187686" "187686_0" "E5" "FRRS1L:187686" "FRRS1L:187686:187686_0" 5 5 5 1.2344e-06 0 -0.0738049432788328
"111394" "9" "HSD17B3" "-" "-_0" "E11" "HSD17B3:-" "HSD17B3:-:-_0" 5 5 4 1.0477e-06 1 -0.0738049432788328
"111395" "9" "HSD17B3" "-" "-_1" "E1" "HSD17B3:-" "HSD17B3:-:-_1" 6 4 2 2.205e-06 2 0.0231681075461762
"111397" "9" "HSD17B3" "187614" "187614_0" "E10" "HSD17B3:187614" "HSD17B3:187614:187614_0" 6 3 3 1.7381e-06 0 0.0231681075461762
"111398" "9" "HSD17B3" "187614" "187614_0" "E11" "HSD17B3:187614" "HSD17B3:187614:187614_0" 1 1 1 6.6999e-07 0 -0.461697146578869
"111399" "9" "HSD17B3" "187614" "187614_0" "E2" "HSD17B3:187614" "HSD17B3:187614:187614_0" 4 0 0 1.1623e-06 0 -0.170777994103842
"111400" "9" "HSD17B3" "187614" "187614_0" "E3" "HSD17B3:187614" "HSD17B3:187614:187614_0" 4 3 3 1.529e-06 0 -0.170777994103842
"111401" "9" "HSD17B3" "187614" "187614_0" "E4" "HSD17B3:187614" "HSD17B3:187614:187614_0" 5 3 3 1.4164e-06 0 -0.0738049432788328
"111402" "9" "HSD17B3" "187614" "187614_0" "E5" "HSD17B3:187614" "HSD17B3:187614:187614_0" 6 3 3 1.2285e-06 0 0.0231681075461762
"111405" "9" "HSD17B3" "187614" "187614_0" "E8" "HSD17B3:187614" "HSD17B3:187614:187614_0" 4 3 3 8.3064e-07 0 -0.170777994103842
"111406" "9" "HSD17B3" "187614" "187614_0" "E9" "HSD17B3:187614" "HSD17B3:187614:187614_0" 7 4 4 1.0344e-06 0 0.120141158371185
"111499" "9" "IFNA21" "-" "-_0" "E1" "IFNA21:-" "IFNA21:-:-_0" 3 2 2 3.0414e-07 0 -0.267751044928851
"111500" "9" "IFNA21" "-" "-_1" "E1" "IFNA21:-" "IFNA21:-:-_1" 4 1 1 9.8609e-07 0 -0.170777994103842
"111501" "9" "IFNA21" "238047" "238047_0" "E1" "IFNA21:238047" "IFNA21:238047:238047_0" 26 20 13 4.8445e-06 7 1.96262912404636
"111524" "9" "IFNK" "-" "-_0" "E1" "IFNK:-" "IFNK:-:-_0" 5 1 1 1.0284e-06 0 -0.0738049432788328
"111526" "9" "IFNK" "238047" "238047_0" "E1" "IFNK:238047" "IFNK:238047:238047_0" 16 10 7 5.5073e-06 3 0.992898615796266
"111973" "9" "LAMC3" "-" "-_1" "E4" "LAMC3:-" "LAMC3:-:-_1" 3 1 1 7.9249e-07 0 -0.267751044928851
"111974" "9" "LAMC3" "-" "-_1" "E5" "LAMC3:-" "LAMC3:-:-_1" 19 13 13 3.9737e-06 0 1.28381776827129
"111975" "9" "LAMC3" "-" "-_2" "E8" "LAMC3:-" "LAMC3:-:-_2" 3 3 3 1.4766e-06 0 -0.267751044928851
"111976" "9" "LAMC3" "-" "-_2" "E9" "LAMC3:-" "LAMC3:-:-_2" 2 1 0 1.4685e-06 1 -0.36472409575386
"111977" "9" "LAMC3" "-" "-_3" "E12" "LAMC3:-" "LAMC3:-:-_3" 8 5 2 1.5171e-06 3 0.217114209196194
"111978" "9" "LAMC3" "-" "-_4" "E13" "LAMC3:-" "LAMC3:-:-_4" 5 5 3 1.7228e-06 2 -0.0738049432788328
"111979" "9" "LAMC3" "-" "-_4" "E14" "LAMC3:-" "LAMC3:-:-_4" 7 6 6 1.4046e-06 0 0.120141158371185
"111980" "9" "LAMC3" "-" "-_5" "E14" "LAMC3:-" "LAMC3:-:-_5" 3 2 2 5.6832e-07 0 -0.267751044928851
"111981" "9" "LAMC3" "-" "-_6" "E16" "LAMC3:-" "LAMC3:-:-_6" 1 1 1 2.4784e-07 0 -0.461697146578869
"111982" "9" "LAMC3" "-" "-_7" "E17" "LAMC3:-" "LAMC3:-:-_7" 2 1 1 7.8096e-07 0 -0.36472409575386
"111983" "9" "LAMC3" "-" "-_7" "E18" "LAMC3:-" "LAMC3:-:-_7" 12 9 8 2.1228e-06 1 0.60500641249623
"111984" "9" "LAMC3" "-" "-_7" "E19" "LAMC3:-" "LAMC3:-:-_7" 15 10 4 3.7318e-06 6 0.895925564971258
"111985" "9" "LAMC3" "-" "-_7" "E20" "LAMC3:-" "LAMC3:-:-_7" 3 1 1 1.3506e-06 0 -0.267751044928851
"111986" "9" "LAMC3" "-" "-_7" "E21" "LAMC3:-" "LAMC3:-:-_7" 6 4 4 2.4689e-06 0 0.0231681075461762
"111987" "9" "LAMC3" "-" "-_7" "E22" "LAMC3:-" "LAMC3:-:-_7" 8 3 3 3.0788e-06 0 0.217114209196194
"111988" "9" "LAMC3" "-" "-_7" "E23" "LAMC3:-" "LAMC3:-:-_7" 8 3 2 2.6691e-06 1 0.217114209196194
"111989" "9" "LAMC3" "-" "-_7" "E24" "LAMC3:-" "LAMC3:-:-_7" 2 1 1 1.4377e-06 0 -0.36472409575386
"111990" "9" "LAMC3" "-" "-_7" "E25" "LAMC3:-" "LAMC3:-:-_7" 14 8 5 3.3179e-06 3 0.798952514146248
"111991" "9" "LAMC3" "-" "-_7" "E26" "LAMC3:-" "LAMC3:-:-_7" 8 7 4 3.4034e-06 3 0.217114209196194
"111992" "9" "LAMC3" "-" "-_7" "E27" "LAMC3:-" "LAMC3:-:-_7" 6 5 5 1.8907e-06 0 0.0231681075461762
"111993" "9" "LAMC3" "-" "-_7" "E28" "LAMC3:-" "LAMC3:-:-_7" 15 13 12 4.5157e-06 1 0.895925564971258
"111994" "9" "LAMC3" "189364" "189364_0" "E10" "LAMC3:189364" "LAMC3:189364:189364_0" 12 9 7 2.8312e-06 2 0.60500641249623
"111995" "9" "LAMC3" "189364" "189364_0" "E11" "LAMC3:189364" "LAMC3:189364:189364_0" 11 7 7 2.8834e-06 0 0.508033361671221
"111996" "9" "LAMC3" "189364" "189364_0" "E12" "LAMC3:189364" "LAMC3:189364:189364_0" 6 4 4 1.5124e-06 0 0.0231681075461762
"111998" "9" "LAMC3" "214532" "214532_0" "E1" "LAMC3:214532" "LAMC3:214532:214532_0" 6 4 3 9.4894e-06 1 0.0231681075461762
"111999" "9" "LAMC3" "214532" "214532_0" "E2" "LAMC3:214532" "LAMC3:214532:214532_0" 21 14 11 7.5414e-06 3 1.47776386992131
"112000" "9" "LAMC3" "214532" "214532_0" "E3" "LAMC3:214532" "LAMC3:214532:214532_0" 10 5 5 2.6619e-06 0 0.411060310846212
"112002" "9" "LAMC3" "238012" "238012_0" "E4" "LAMC3:238012" "LAMC3:238012:238012_0" 11 6 6 3.7001e-06 0 0.508033361671221
"112004" "9" "LAMC3" "238012" "238012_1" "E6" "LAMC3:238012" "LAMC3:238012:238012_1" 14 8 8 2.331e-06 0 0.798952514146248
"112005" "9" "LAMC3" "238012" "238012_1" "E7" "LAMC3:238012" "LAMC3:238012:238012_1" 6 3 3 1.6165e-06 0 0.0231681075461762
"112006" "9" "LAMC3" "238012" "238012_1" "E8" "LAMC3:238012" "LAMC3:238012:238012_1" 5 4 4 8.8342e-07 0 -0.0738049432788328
"112008" "9" "LAMC3" "238012" "238012_2" "E13" "LAMC3:238012" "LAMC3:238012:238012_2" 7 5 4 2.1549e-06 1 0.120141158371185
"112009" "9" "LAMC3" "238012" "238012_3" "E14" "LAMC3:238012" "LAMC3:238012:238012_3" 10 6 5 2.9409e-06 1 0.411060310846212
"112011" "9" "LAMC3" "238012" "238012_4" "E15" "LAMC3:238012" "LAMC3:238012:238012_4" 8 4 4 2.7184e-06 0 0.217114209196194
"112012" "9" "LAMC3" "238012" "238012_4" "E16" "LAMC3:238012" "LAMC3:238012:238012_4" 5 4 4 1.8315e-06 0 -0.0738049432788328
"112014" "9" "LAMC3" "238012" "238012_5" "E17" "LAMC3:238012" "LAMC3:238012:238012_5" 11 6 6 3.4014e-06 0 0.508033361671221
"112091" "9" "LHX6" "-" "-_0" "E8" "LHX6:-" "LHX6:-:-_0" 4 2 2 4.4582e-06 0 -0.170777994103842
"112092" "9" "LHX6" "-" "-_0" "E9" "LHX6:-" "LHX6:-:-_0" 4 4 3 2.4173e-06 1 -0.170777994103842
"112094" "9" "LHX6" "-" "-_1" "E6" "LHX6:-" "LHX6:-:-_1" 1 0 0 1.439e-06 0 -0.461697146578869
"112099" "9" "LHX6" "-" "-_3" "E3" "LHX6:-" "LHX6:-:-_3" 2 1 1 3.1898e-06 0 -0.36472409575386
"112101" "9" "LHX6" "188766" "188766_0" "E4" "LHX6:188766" "LHX6:188766:188766_0" 2 0 0 2.5101e-06 0 -0.36472409575386
"112102" "9" "LHX6" "188768" "188768_0" "E5" "LHX6:188768" "LHX6:188768:188768_0" 2 0 0 4.4548e-06 0 -0.36472409575386
"112103" "9" "LHX6" "197696" "197696_0" "E6" "LHX6:197696" "LHX6:197696:197696_0" 1 1 0 1.6521e-06 1 -0.461697146578869
"112257" "9" "MAPKAP1" "-" "-_0" "E11" "MAPKAP1:-" "MAPKAP1:-:-_0" 2 2 2 1.7102e-06 0 -0.36472409575386
"112258" "9" "MAPKAP1" "-" "-_1" "E1" "MAPKAP1:-" "MAPKAP1:-:-_1" 8 6 6 3.4465e-06 0 0.217114209196194
"112260" "9" "MAPKAP1" "-" "-_1" "E3" "MAPKAP1:-" "MAPKAP1:-:-_1" 3 1 1 1.9834e-06 0 -0.267751044928851
"112261" "9" "MAPKAP1" "-" "-_1" "E4" "MAPKAP1:-" "MAPKAP1:-:-_1" 7 4 4 3.2293e-06 0 0.120141158371185
"112262" "9" "MAPKAP1" "-" "-_1" "E5" "MAPKAP1:-" "MAPKAP1:-:-_1" 6 3 2 2.3505e-06 1 0.0231681075461762
"112263" "9" "MAPKAP1" "-" "-_1" "E6" "MAPKAP1:-" "MAPKAP1:-:-_1" 1 0 0 1.246e-06 0 -0.461697146578869
"112264" "9" "MAPKAP1" "-" "-_1" "E7" "MAPKAP1:-" "MAPKAP1:-:-_1" 6 3 3 2.3302e-06 0 0.0231681075461762
"112265" "9" "MAPKAP1" "-" "-_1" "E8" "MAPKAP1:-" "MAPKAP1:-:-_1" 5 2 2 1.2146e-06 0 -0.0738049432788328
"112266" "9" "MAPKAP1" "241485" "241485_0" "E10" "MAPKAP1:241485" "MAPKAP1:241485:241485_0" 8 3 3 2.1547e-06 0 0.217114209196194
"112267" "9" "MAPKAP1" "241485" "241485_0" "E11" "MAPKAP1:241485" "MAPKAP1:241485:241485_0" 1 0 0 5.9972e-07 0 -0.461697146578869
"112268" "9" "MAPKAP1" "241485" "241485_0" "E8" "MAPKAP1:241485" "MAPKAP1:241485:241485_0" 2 0 0 1.1812e-06 0 -0.36472409575386
"112269" "9" "MAPKAP1" "241485" "241485_0" "E9" "MAPKAP1:241485" "MAPKAP1:241485:241485_0" 3 1 1 1.8749e-06 0 -0.267751044928851
"112417" "9" "MRPS2" "-" "-_0" "E2" "MRPS2:-" "MRPS2:-:-_0" 5 3 2 4.4847e-06 1 -0.0738049432788328
"112418" "9" "MRPS2" "-" "-_0" "E3" "MRPS2:-" "MRPS2:-:-_0" 3 2 2 1.1394e-06 0 -0.267751044928851
"112419" "9" "MRPS2" "-" "-_1" "E4" "MRPS2:-" "MRPS2:-:-_1" 6 5 3 1.765e-06 2 0.0231681075461762
"112420" "9" "MRPS2" "100106" "100106_0" "E3" "MRPS2:100106" "MRPS2:100106:100106_0" 1 1 1 1.0168e-06 0 -0.461697146578869
"112421" "9" "MRPS2" "100106" "100106_0" "E4" "MRPS2:100106" "MRPS2:100106:100106_0" 33 21 18 1.0921e-05 3 2.64144047982142
"112475" "9" "MVB12B" "-" "-_0" "E10" "MVB12B:-" "MVB12B:-:-_0" 2 0 0 1.9834e-06 0 -0.36472409575386
"112476" "9" "MVB12B" "-" "-_0" "E2" "MVB12B:-" "MVB12B:-:-_0" 6 3 3 2.6086e-06 0 0.0231681075461762
"112477" "9" "MVB12B" "-" "-_0" "E3" "MVB12B:-" "MVB12B:-:-_0" 4 2 2 1.3079e-06 0 -0.170777994103842
